cord_key,lon,lat
69,40.48170808917749,-3.649938559194089
70,40.48170808917749,-3.649938559194089
71,40.48170808917749,-3.649938559194089
72,40.48170808917749,-3.649938559194089
73,40.48170808917749,-3.649938559194089
74,40.48170808917749,-3.649938559194089
75,40.48170808917749,-3.649938559194089
76,40.48170808917749,-3.649938559194089
77,40.48170808917749,-3.649938559194089
78,40.48170808917749,-3.649938559194089
79,40.48170808917749,-3.649938559194089
80,40.48170808917749,-3.649938559194089
81,40.48170808917749,-3.649938559194089
82,40.48170808917749,-3.649938559194089
83,40.48170808917749,-3.649938559194089
84,40.48170808917749,-3.649938559194089
85,40.48170808917749,-3.649938559194089
86,40.48170808917749,-3.649938559194089
87,40.48170808917749,-3.649938559194089
88,40.48170808917749,-3.649938559194089
89,40.48170808917749,-3.649938559194089
90,40.48170808917749,-3.649938559194089
91,40.48170808917749,-3.649938559194089
92,40.48170808917749,-3.649938559194089
93,40.48170808917749,-3.649938559194089
94,40.48170808917749,-3.649938559194089
95,40.48170808917749,-3.649938559194089
96,40.48170808917749,-3.649938559194089
97,40.48170808917749,-3.649938559194089
98,40.48170808917749,-3.649938559194089
99,40.48170808917749,-3.649938559194089
100,40.43265909522378,-3.680931709380092
101,40.43265909522378,-3.680931709380092
102,40.43265909522378,-3.680931709380092
103,40.43265909522378,-3.680931709380092
104,40.43265909522378,-3.680931709380092
105,40.43265909522378,-3.680931709380092
106,40.43265909522378,-3.680931709380092
107,40.43265909522378,-3.680931709380092
108,40.43265909522378,-3.680931709380092
109,40.43265909522378,-3.680931709380092
110,40.43265909522378,-3.680931709380092
111,40.43265909522378,-3.680931709380092
112,40.43265909522378,-3.680931709380092
113,40.43265909522378,-3.680931709380092
114,40.43265909522378,-3.680931709380092
115,40.43265909522378,-3.680931709380092
116,40.43265909522378,-3.680931709380092
117,40.43265909522378,-3.680931709380092
118,40.43265909522378,-3.680931709380092
119,40.43265909522378,-3.680931709380092
120,40.43265909522378,-3.680931709380092
121,40.43265909522378,-3.680931709380092
122,40.43265909522378,-3.680931709380092
123,40.43265909522378,-3.680931709380092
124,40.43265909522378,-3.680931709380092
125,40.43265909522378,-3.680931709380092
126,40.43265909522378,-3.680931709380092
127,40.43265909522378,-3.680931709380092
128,40.43265909522378,-3.680931709380092
129,40.43265909522378,-3.680931709380092
130,40.43265909522378,-3.680931709380092
131,40.43265909522378,-3.680931709380092
132,40.43265909522378,-3.680931709380092
133,40.43265909522378,-3.680931709380092
134,40.43265909522378,-3.680931709380092
135,40.43265909522378,-3.680931709380092
136,40.43265909522378,-3.680931709380092
137,40.43265909522378,-3.680931709380092
138,40.43265909522378,-3.680931709380092
139,40.43265909522378,-3.680931709380092
140,40.43265909522378,-3.680931709380092
141,40.43265909522378,-3.680931709380092
142,40.43265909522378,-3.680931709380092
143,40.43265909522378,-3.680931709380092
144,40.43265909522378,-3.680931709380092
145,40.43265909522378,-3.680931709380092
146,40.43265909522378,-3.680931709380092
147,40.43265909522378,-3.680931709380092
148,40.43265909522378,-3.680931709380092
149,40.43265909522378,-3.680931709380092
150,40.43265909522378,-3.680931709380092
151,40.43265909522378,-3.680931709380092
152,40.43265909522378,-3.680931709380092
153,40.43265909522378,-3.680931709380092
154,40.43265909522378,-3.680931709380092
155,40.43265909522378,-3.680931709380092
156,40.43265909522378,-3.680931709380092
157,40.43265909522378,-3.680931709380092
158,40.43265909522378,-3.680931709380092
159,40.43265909522378,-3.680931709380092
160,40.43265909522378,-3.680931709380092
161,40.43265909522378,-3.680931709380092
162,40.43265909522378,-3.680931709380092
163,40.43265909522378,-3.680931709380092
164,40.43265909522378,-3.680931709380092
165,40.43265909522378,-3.680931709380092
166,40.43265909522378,-3.680931709380092
167,40.43265909522378,-3.680931709380092
168,40.43265909522378,-3.680931709380092
169,40.43265909522378,-3.680931709380092
170,40.43265909522378,-3.680931709380092
171,40.43265909522378,-3.680931709380092
172,40.43265909522378,-3.680931709380092
173,40.43265909522378,-3.680931709380092
174,40.43265909522378,-3.680931709380092
175,40.43265909522378,-3.680931709380092
176,40.43265909522378,-3.680931709380092
177,40.43265909522378,-3.680931709380092
178,40.43265909522378,-3.680931709380092
179,40.43265909522378,-3.680931709380092
180,40.43265909522378,-3.680931709380092
181,40.43265909522378,-3.680931709380092
182,40.43265909522378,-3.680931709380092
183,40.43265909522378,-3.680931709380092
184,40.43265909522378,-3.680931709380092
185,40.43265909522378,-3.680931709380092
186,40.43265909522378,-3.680931709380092
187,40.43265909522378,-3.680931709380092
188,40.43265909522378,-3.680931709380092
189,40.43265909522378,-3.680931709380092
190,40.43265909522378,-3.680931709380092
191,40.43265909522378,-3.680931709380092
192,40.43265909522378,-3.680931709380092
193,40.43265909522378,-3.680931709380092
194,40.43265909522378,-3.680931709380092
195,40.43265909522378,-3.680931709380092
196,40.43265909522378,-3.680931709380092
197,40.43265909522378,-3.680931709380092
198,40.43265909522378,-3.680931709380092
199,40.43265909522378,-3.680931709380092
200,40.41803360826321,-3.610441752803054
201,40.41803360826321,-3.610441752803054
202,40.41803360826321,-3.610441752803054
203,40.41803360826321,-3.610441752803054
204,40.41803360826321,-3.610441752803054
205,40.41803360826321,-3.610441752803054
206,40.41803360826321,-3.610441752803054
207,40.41803360826321,-3.610441752803054
208,40.41803360826321,-3.610441752803054
209,40.41803360826321,-3.610441752803054
210,40.41803360826321,-3.610441752803054
211,40.41803360826321,-3.610441752803054
212,40.41803360826321,-3.610441752803054
213,40.41803360826321,-3.610441752803054
214,40.41803360826321,-3.610441752803054
215,40.41803360826321,-3.610441752803054
216,40.41803360826321,-3.610441752803054
217,40.41803360826321,-3.610441752803054
218,40.41803360826321,-3.610441752803054
219,40.41803360826321,-3.610441752803054
220,40.41803360826321,-3.610441752803054
221,40.41803360826321,-3.610441752803054
222,40.41803360826321,-3.610441752803054
223,40.41803360826321,-3.610441752803054
224,40.41803360826321,-3.610441752803054
225,40.41803360826321,-3.610441752803054
226,40.41803360826321,-3.610441752803054
227,40.41803360826321,-3.610441752803054
228,40.41803360826321,-3.610441752803054
229,40.41803360826321,-3.610441752803054
230,40.41803360826321,-3.610441752803054
231,40.41803360826321,-3.610441752803054
232,40.41803360826321,-3.610441752803054
233,40.41803360826321,-3.610441752803054
234,40.41803360826321,-3.610441752803054
235,40.41803360826321,-3.610441752803054
236,40.41803360826321,-3.610441752803054
237,40.41803360826321,-3.610441752803054
238,40.41803360826321,-3.610441752803054
239,40.41803360826321,-3.610441752803054
240,40.41803360826321,-3.610441752803054
241,40.41803360826321,-3.610441752803054
242,40.41803360826321,-3.610441752803054
243,40.41803360826321,-3.610441752803054
244,40.41803360826321,-3.610441752803054
245,40.41803360826321,-3.610441752803054
246,40.41803360826321,-3.610441752803054
247,40.41803360826321,-3.610441752803054
248,40.41803360826321,-3.610441752803054
249,40.41803360826321,-3.610441752803054
250,40.41803360826321,-3.610441752803054
251,40.41803360826321,-3.610441752803054
252,40.41803360826321,-3.610441752803054
253,40.41803360826321,-3.610441752803054
254,40.41803360826321,-3.610441752803054
255,40.41803360826321,-3.610441752803054
256,40.41803360826321,-3.610441752803054
257,40.41803360826321,-3.610441752803054
258,40.41803360826321,-3.610441752803054
259,40.41803360826321,-3.610441752803054
260,40.41803360826321,-3.610441752803054
261,40.41803360826321,-3.610441752803054
262,40.41803360826321,-3.610441752803054
263,40.41803360826321,-3.610441752803054
264,40.41803360826321,-3.610441752803054
265,40.41803360826321,-3.610441752803054
266,40.41803360826321,-3.610441752803054
267,40.41803360826321,-3.610441752803054
268,40.41803360826321,-3.610441752803054
269,40.41803360826321,-3.610441752803054
270,40.41803360826321,-3.610441752803054
271,40.41803360826321,-3.610441752803054
272,40.41803360826321,-3.610441752803054
273,40.41803360826321,-3.610441752803054
274,40.41803360826321,-3.610441752803054
275,40.41803360826321,-3.610441752803054
276,40.41803360826321,-3.610441752803054
277,40.41803360826321,-3.610441752803054
278,40.41803360826321,-3.610441752803054
279,40.41803360826321,-3.610441752803054
280,40.41803360826321,-3.610441752803054
281,40.41803360826321,-3.610441752803054
282,40.41803360826321,-3.610441752803054
283,40.41803360826321,-3.610441752803054
284,40.41803360826321,-3.610441752803054
285,40.41803360826321,-3.610441752803054
286,40.41803360826321,-3.610441752803054
287,40.41803360826321,-3.610441752803054
288,40.41803360826321,-3.610441752803054
289,40.41803360826321,-3.610441752803054
290,40.41803360826321,-3.610441752803054
291,40.41803360826321,-3.610441752803054
292,40.41803360826321,-3.610441752803054
293,40.41803360826321,-3.610441752803054
294,40.41803360826321,-3.610441752803054
295,40.41803360826321,-3.610441752803054
296,40.41803360826321,-3.610441752803054
297,40.41803360826321,-3.610441752803054
298,40.41803360826321,-3.610441752803054
299,40.41803360826321,-3.610441752803054
300,40.47254727186844,-3.699794564128723
301,40.47254727186844,-3.699794564128723
302,40.47254727186844,-3.699794564128723
303,40.47254727186844,-3.699794564128723
304,40.47254727186844,-3.699794564128723
305,40.47254727186844,-3.699794564128723
306,40.47254727186844,-3.699794564128723
307,40.47254727186844,-3.699794564128723
308,40.47254727186844,-3.699794564128723
309,40.47254727186844,-3.699794564128723
310,40.47254727186844,-3.699794564128723
311,40.47254727186844,-3.699794564128723
312,40.47254727186844,-3.699794564128723
313,40.47254727186844,-3.699794564128723
314,40.47254727186844,-3.699794564128723
315,40.47254727186844,-3.699794564128723
316,40.47254727186844,-3.699794564128723
317,40.47254727186844,-3.699794564128723
318,40.47254727186844,-3.699794564128723
319,40.47254727186844,-3.699794564128723
320,40.47254727186844,-3.699794564128723
321,40.47254727186844,-3.699794564128723
322,40.47254727186844,-3.699794564128723
323,40.47254727186844,-3.699794564128723
324,40.47254727186844,-3.699794564128723
325,40.47254727186844,-3.699794564128723
326,40.47254727186844,-3.699794564128723
327,40.47254727186844,-3.699794564128723
328,40.47254727186844,-3.699794564128723
329,40.47254727186844,-3.699794564128723
330,40.47254727186844,-3.699794564128723
331,40.47254727186844,-3.699794564128723
332,40.47254727186844,-3.699794564128723
333,40.47254727186844,-3.699794564128723
334,40.47254727186844,-3.699794564128723
335,40.47254727186844,-3.699794564128723
336,40.47254727186844,-3.699794564128723
337,40.47254727186844,-3.699794564128723
338,40.47254727186844,-3.699794564128723
339,40.47254727186844,-3.699794564128723
340,40.47254727186844,-3.699794564128723
341,40.47254727186844,-3.699794564128723
342,40.47254727186844,-3.699794564128723
343,40.47254727186844,-3.699794564128723
344,40.47254727186844,-3.699794564128723
345,40.47254727186844,-3.699794564128723
346,40.47254727186844,-3.699794564128723
347,40.47254727186844,-3.699794564128723
348,40.47254727186844,-3.699794564128723
349,40.47254727186844,-3.699794564128723
350,40.47254727186844,-3.699794564128723
351,40.47254727186844,-3.699794564128723
352,40.47254727186844,-3.699794564128723
353,40.47254727186844,-3.699794564128723
354,40.47254727186844,-3.699794564128723
355,40.47254727186844,-3.699794564128723
356,40.47254727186844,-3.699794564128723
357,40.47254727186844,-3.699794564128723
358,40.47254727186844,-3.699794564128723
359,40.47254727186844,-3.699794564128723
360,40.47254727186844,-3.699794564128723
361,40.47254727186844,-3.699794564128723
362,40.47254727186844,-3.699794564128723
363,40.47254727186844,-3.699794564128723
364,40.47254727186844,-3.699794564128723
365,40.47254727186844,-3.699794564128723
366,40.47254727186844,-3.699794564128723
367,40.47254727186844,-3.699794564128723
368,40.47254727186844,-3.699794564128723
369,40.47254727186844,-3.699794564128723
370,40.47254727186844,-3.699794564128723
371,40.47254727186844,-3.699794564128723
372,40.47254727186844,-3.699794564128723
373,40.47254727186844,-3.699794564128723
374,40.47254727186844,-3.699794564128723
375,40.47254727186844,-3.699794564128723
376,40.47254727186844,-3.699794564128723
377,40.47254727186844,-3.699794564128723
378,40.47254727186844,-3.699794564128723
379,40.47254727186844,-3.699794564128723
380,40.47254727186844,-3.699794564128723
381,40.47254727186844,-3.699794564128723
382,40.47254727186844,-3.699794564128723
383,40.47254727186844,-3.699794564128723
384,40.47254727186844,-3.699794564128723
385,40.47254727186844,-3.699794564128723
386,40.47254727186844,-3.699794564128723
387,40.47254727186844,-3.699794564128723
388,40.47254727186844,-3.699794564128723
389,40.47254727186844,-3.699794564128723
390,40.47254727186844,-3.699794564128723
391,40.47254727186844,-3.699794564128723
392,40.47254727186844,-3.699794564128723
393,40.47254727186844,-3.699794564128723
394,40.47254727186844,-3.699794564128723
395,40.47254727186844,-3.699794564128723
396,40.47254727186844,-3.699794564128723
397,40.47254727186844,-3.699794564128723
398,40.47254727186844,-3.699794564128723
399,40.47254727186844,-3.699794564128723
400,40.38505820663283,-3.71719952364814
401,40.38505820663283,-3.71719952364814
402,40.38505820663283,-3.71719952364814
403,40.38505820663283,-3.71719952364814
404,40.38505820663283,-3.71719952364814
405,40.38505820663283,-3.71719952364814
406,40.38505820663283,-3.71719952364814
407,40.38505820663283,-3.71719952364814
408,40.38505820663283,-3.71719952364814
409,40.38505820663283,-3.71719952364814
410,40.38505820663283,-3.71719952364814
411,40.38505820663283,-3.71719952364814
412,40.38505820663283,-3.71719952364814
413,40.38505820663283,-3.71719952364814
414,40.38505820663283,-3.71719952364814
415,40.38505820663283,-3.71719952364814
416,40.38505820663283,-3.71719952364814
417,40.38505820663283,-3.71719952364814
418,40.38505820663283,-3.71719952364814
419,40.38505820663283,-3.71719952364814
420,40.38505820663283,-3.71719952364814
421,40.38505820663283,-3.71719952364814
422,40.38505820663283,-3.71719952364814
423,40.38505820663283,-3.71719952364814
424,40.38505820663283,-3.71719952364814
425,40.38505820663283,-3.71719952364814
426,40.38505820663283,-3.71719952364814
427,40.38505820663283,-3.71719952364814
428,40.38505820663283,-3.71719952364814
429,40.38505820663283,-3.71719952364814
430,40.38505820663283,-3.71719952364814
431,40.38505820663283,-3.71719952364814
432,40.38505820663283,-3.71719952364814
433,40.38505820663283,-3.71719952364814
434,40.38505820663283,-3.71719952364814
435,40.38505820663283,-3.71719952364814
436,40.38505820663283,-3.71719952364814
437,40.38505820663283,-3.71719952364814
438,40.38505820663283,-3.71719952364814
439,40.38505820663283,-3.71719952364814
440,40.38505820663283,-3.71719952364814
441,40.38505820663283,-3.71719952364814
442,40.38505820663283,-3.71719952364814
443,40.38505820663283,-3.71719952364814
444,40.38505820663283,-3.71719952364814
445,40.38505820663283,-3.71719952364814
446,40.38505820663283,-3.71719952364814
447,40.38505820663283,-3.71719952364814
448,40.38505820663283,-3.71719952364814
449,40.38505820663283,-3.71719952364814
450,40.38505820663283,-3.71719952364814
451,40.38505820663283,-3.71719952364814
452,40.38505820663283,-3.71719952364814
453,40.38505820663283,-3.71719952364814
454,40.38505820663283,-3.71719952364814
455,40.38505820663283,-3.71719952364814
456,40.38505820663283,-3.71719952364814
457,40.38505820663283,-3.71719952364814
458,40.38505820663283,-3.71719952364814
459,40.38505820663283,-3.71719952364814
460,40.38505820663283,-3.71719952364814
461,40.38505820663283,-3.71719952364814
462,40.38505820663283,-3.71719952364814
463,40.38505820663283,-3.71719952364814
464,40.38505820663283,-3.71719952364814
465,40.38505820663283,-3.71719952364814
466,40.38505820663283,-3.71719952364814
467,40.38505820663283,-3.71719952364814
468,40.38505820663283,-3.71719952364814
469,40.38505820663283,-3.71719952364814
470,40.38505820663283,-3.71719952364814
471,40.38505820663283,-3.71719952364814
472,40.38505820663283,-3.71719952364814
473,40.38505820663283,-3.71719952364814
474,40.38505820663283,-3.71719952364814
475,40.38505820663283,-3.71719952364814
476,40.38505820663283,-3.71719952364814
477,40.38505820663283,-3.71719952364814
478,40.38505820663283,-3.71719952364814
479,40.38505820663283,-3.71719952364814
480,40.38505820663283,-3.71719952364814
481,40.38505820663283,-3.71719952364814
482,40.38505820663283,-3.71719952364814
483,40.38505820663283,-3.71719952364814
484,40.38505820663283,-3.71719952364814
485,40.38505820663283,-3.71719952364814
486,40.38505820663283,-3.71719952364814
487,40.38505820663283,-3.71719952364814
488,40.38505820663283,-3.71719952364814
489,40.38505820663283,-3.71719952364814
490,40.38505820663283,-3.71719952364814
491,40.38505820663283,-3.71719952364814
492,40.38505820663283,-3.71719952364814
493,40.38505820663283,-3.71719952364814
494,40.38505820663283,-3.71719952364814
495,40.38505820663283,-3.71719952364814
496,40.38505820663283,-3.71719952364814
497,40.38505820663283,-3.71719952364814
498,40.38505820663283,-3.71719952364814
499,40.38505820663283,-3.71719952364814
500,40.36832493958176,-3.7074081396768905
501,40.36832493958176,-3.7074081396768905
502,40.36832493958176,-3.7074081396768905
503,40.36832493958176,-3.7074081396768905
504,40.36832493958176,-3.7074081396768905
505,40.36832493958176,-3.7074081396768905
506,40.36832493958176,-3.7074081396768905
507,40.36832493958176,-3.7074081396768905
508,40.36832493958176,-3.7074081396768905
509,40.36832493958176,-3.7074081396768905
510,40.36832493958176,-3.7074081396768905
511,40.36832493958176,-3.7074081396768905
512,40.36832493958176,-3.7074081396768905
513,40.36832493958176,-3.7074081396768905
514,40.36832493958176,-3.7074081396768905
515,40.36832493958176,-3.7074081396768905
516,40.36832493958176,-3.7074081396768905
517,40.36832493958176,-3.7074081396768905
518,40.36832493958176,-3.7074081396768905
519,40.36832493958176,-3.7074081396768905
520,40.36832493958176,-3.7074081396768905
521,40.36832493958176,-3.7074081396768905
522,40.36832493958176,-3.7074081396768905
523,40.36832493958176,-3.7074081396768905
524,40.36832493958176,-3.7074081396768905
525,40.36832493958176,-3.7074081396768905
526,40.36832493958176,-3.7074081396768905
527,40.36832493958176,-3.7074081396768905
528,40.36832493958176,-3.7074081396768905
529,40.36832493958176,-3.7074081396768905
530,40.36832493958176,-3.7074081396768905
531,40.36832493958176,-3.7074081396768905
532,40.36832493958176,-3.7074081396768905
533,40.36832493958176,-3.7074081396768905
534,40.36832493958176,-3.7074081396768905
535,40.36832493958176,-3.7074081396768905
536,40.36832493958176,-3.7074081396768905
537,40.36832493958176,-3.7074081396768905
538,40.36832493958176,-3.7074081396768905
539,40.36832493958176,-3.7074081396768905
540,40.36832493958176,-3.7074081396768905
541,40.36832493958176,-3.7074081396768905
542,40.36832493958176,-3.7074081396768905
543,40.36832493958176,-3.7074081396768905
544,40.36832493958176,-3.7074081396768905
545,40.36832493958176,-3.7074081396768905
546,40.36832493958176,-3.7074081396768905
547,40.36832493958176,-3.7074081396768905
548,40.36832493958176,-3.7074081396768905
549,40.36832493958176,-3.7074081396768905
550,40.36832493958176,-3.7074081396768905
551,40.36832493958176,-3.7074081396768905
552,40.36832493958176,-3.7074081396768905
553,40.36832493958176,-3.7074081396768905
554,40.36832493958176,-3.7074081396768905
555,40.36832493958176,-3.7074081396768905
556,40.36832493958176,-3.7074081396768905
557,40.36832493958176,-3.7074081396768905
558,40.36832493958176,-3.7074081396768905
559,40.36832493958176,-3.7074081396768905
560,40.36832493958176,-3.7074081396768905
561,40.36832493958176,-3.7074081396768905
562,40.36832493958176,-3.7074081396768905
563,40.36832493958176,-3.7074081396768905
564,40.36832493958176,-3.7074081396768905
565,40.36832493958176,-3.7074081396768905
566,40.36832493958176,-3.7074081396768905
567,40.36832493958176,-3.7074081396768905
568,40.36832493958176,-3.7074081396768905
569,40.36832493958176,-3.7074081396768905
570,40.36832493958176,-3.7074081396768905
571,40.36832493958176,-3.7074081396768905
572,40.36832493958176,-3.7074081396768905
573,40.36832493958176,-3.7074081396768905
574,40.36832493958176,-3.7074081396768905
575,40.36832493958176,-3.7074081396768905
576,40.36832493958176,-3.7074081396768905
577,40.36832493958176,-3.7074081396768905
578,40.36832493958176,-3.7074081396768905
579,40.36832493958176,-3.7074081396768905
580,40.36832493958176,-3.7074081396768905
581,40.36832493958176,-3.7074081396768905
582,40.36832493958176,-3.7074081396768905
583,40.36832493958176,-3.7074081396768905
584,40.36832493958176,-3.7074081396768905
585,40.36832493958176,-3.7074081396768905
586,40.36832493958176,-3.7074081396768905
587,40.36832493958176,-3.7074081396768905
588,40.36832493958176,-3.7074081396768905
589,40.36832493958176,-3.7074081396768905
590,40.36832493958176,-3.7074081396768905
591,40.36832493958176,-3.7074081396768905
592,40.36832493958176,-3.7074081396768905
593,40.36832493958176,-3.7074081396768905
594,40.36832493958176,-3.7074081396768905
595,40.36832493958176,-3.7074081396768905
596,40.36832493958176,-3.7074081396768905
597,40.36832493958176,-3.7074081396768905
598,40.36832493958176,-3.7074081396768905
599,40.36832493958176,-3.7074081396768905
600,40.41994254522297,-3.7204328639960527
601,40.41994254522297,-3.7204328639960527
602,40.41994254522297,-3.7204328639960527
603,40.41994254522297,-3.7204328639960527
604,40.41994254522297,-3.7204328639960527
605,40.41994254522297,-3.7204328639960527
606,40.41994254522297,-3.7204328639960527
607,40.41994254522297,-3.7204328639960527
608,40.41994254522297,-3.7204328639960527
609,40.41994254522297,-3.7204328639960527
610,40.41994254522297,-3.7204328639960527
611,40.41994254522297,-3.7204328639960527
612,40.41994254522297,-3.7204328639960527
613,40.41994254522297,-3.7204328639960527
614,40.41994254522297,-3.7204328639960527
615,40.41994254522297,-3.7204328639960527
616,40.41994254522297,-3.7204328639960527
617,40.41994254522297,-3.7204328639960527
618,40.41994254522297,-3.7204328639960527
619,40.41994254522297,-3.7204328639960527
620,40.41994254522297,-3.7204328639960527
621,40.41994254522297,-3.7204328639960527
622,40.41994254522297,-3.7204328639960527
623,40.41994254522297,-3.7204328639960527
624,40.41994254522297,-3.7204328639960527
625,40.41994254522297,-3.7204328639960527
626,40.41994254522297,-3.7204328639960527
627,40.41994254522297,-3.7204328639960527
628,40.41994254522297,-3.7204328639960527
629,40.41994254522297,-3.7204328639960527
630,40.41994254522297,-3.7204328639960527
631,40.41994254522297,-3.7204328639960527
632,40.41994254522297,-3.7204328639960527
633,40.41994254522297,-3.7204328639960527
634,40.41994254522297,-3.7204328639960527
635,40.41994254522297,-3.7204328639960527
636,40.41994254522297,-3.7204328639960527
637,40.41994254522297,-3.7204328639960527
638,40.41994254522297,-3.7204328639960527
639,40.41994254522297,-3.7204328639960527
640,40.41994254522297,-3.7204328639960527
641,40.41994254522297,-3.7204328639960527
642,40.41994254522297,-3.7204328639960527
643,40.41994254522297,-3.7204328639960527
644,40.41994254522297,-3.7204328639960527
645,40.41994254522297,-3.7204328639960527
646,40.41994254522297,-3.7204328639960527
647,40.41994254522297,-3.7204328639960527
648,40.41994254522297,-3.7204328639960527
649,40.41994254522297,-3.7204328639960527
650,40.41994254522297,-3.7204328639960527
651,40.41994254522297,-3.7204328639960527
652,40.41994254522297,-3.7204328639960527
653,40.41994254522297,-3.7204328639960527
654,40.41994254522297,-3.7204328639960527
655,40.41994254522297,-3.7204328639960527
656,40.41994254522297,-3.7204328639960527
657,40.41994254522297,-3.7204328639960527
658,40.41994254522297,-3.7204328639960527
659,40.41994254522297,-3.7204328639960527
660,40.41994254522297,-3.7204328639960527
661,40.41994254522297,-3.7204328639960527
662,40.41994254522297,-3.7204328639960527
663,40.41994254522297,-3.7204328639960527
664,40.41994254522297,-3.7204328639960527
665,40.41994254522297,-3.7204328639960527
666,40.41994254522297,-3.7204328639960527
667,40.41994254522297,-3.7204328639960527
668,40.41994254522297,-3.7204328639960527
669,40.41994254522297,-3.7204328639960527
670,40.41994254522297,-3.7204328639960527
671,40.41994254522297,-3.7204328639960527
672,40.41994254522297,-3.7204328639960527
673,40.41994254522297,-3.7204328639960527
674,40.41994254522297,-3.7204328639960527
675,40.41994254522297,-3.7204328639960527
676,40.41994254522297,-3.7204328639960527
677,40.41994254522297,-3.7204328639960527
678,40.41994254522297,-3.7204328639960527
679,40.41994254522297,-3.7204328639960527
680,40.41994254522297,-3.7204328639960527
681,40.41994254522297,-3.7204328639960527
682,40.41994254522297,-3.7204328639960527
683,40.41994254522297,-3.7204328639960527
684,40.41994254522297,-3.7204328639960527
685,40.41994254522297,-3.7204328639960527
686,40.41994254522297,-3.7204328639960527
687,40.41994254522297,-3.7204328639960527
688,40.41994254522297,-3.7204328639960527
689,40.41994254522297,-3.7204328639960527
690,40.41994254522297,-3.7204328639960527
691,40.41994254522297,-3.7204328639960527
692,40.41994254522297,-3.7204328639960527
693,40.41994254522297,-3.7204328639960527
694,40.41994254522297,-3.7204328639960527
695,40.41994254522297,-3.7204328639960527
696,40.41994254522297,-3.7204328639960527
697,40.41994254522297,-3.7204328639960527
698,40.41994254522297,-3.7204328639960527
699,40.41994254522297,-3.7204328639960527
700,40.42105724107731,-3.7056267035527295
701,40.42105724107731,-3.7056267035527295
702,40.42105724107731,-3.7056267035527295
703,40.42105724107731,-3.7056267035527295
704,40.42105724107731,-3.7056267035527295
705,40.42105724107731,-3.7056267035527295
706,40.42105724107731,-3.7056267035527295
707,40.42105724107731,-3.7056267035527295
708,40.42105724107731,-3.7056267035527295
709,40.42105724107731,-3.7056267035527295
710,40.42105724107731,-3.7056267035527295
711,40.42105724107731,-3.7056267035527295
712,40.42105724107731,-3.7056267035527295
713,40.42105724107731,-3.7056267035527295
714,40.42105724107731,-3.7056267035527295
715,40.42105724107731,-3.7056267035527295
716,40.42105724107731,-3.7056267035527295
717,40.42105724107731,-3.7056267035527295
718,40.42105724107731,-3.7056267035527295
719,40.42105724107731,-3.7056267035527295
720,40.42105724107731,-3.7056267035527295
721,40.42105724107731,-3.7056267035527295
722,40.42105724107731,-3.7056267035527295
