route_key,linea_id,linea_nombre
76,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
77,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
78,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
79,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
80,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
81,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
82,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
83,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
84,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
85,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
86,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
87,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
88,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
89,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
90,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
91,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
92,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
93,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
94,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
95,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
96,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
97,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
98,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
99,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
100,154,MADRID (Chamartín) - S.S. REYES CIRCULAR (Por Fuencarral)
101,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
102,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
103,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
104,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
105,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
106,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
107,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
108,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
109,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
110,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
111,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
112,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
113,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
114,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
115,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
116,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
117,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
118,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
119,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
120,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
121,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
122,154C,Madrid (Plaza de Castilla)-S.S. de los Reyes (Avda. de los Quiñones)
123,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
124,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
125,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
126,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
127,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
128,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
129,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
130,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
131,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
132,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
133,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
134,155,Madrid (Plaza de Castilla) - El Soto de la Moraleja
135,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
136,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
137,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
138,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
139,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
140,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
141,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
142,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
143,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
144,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
145,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
146,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
147,155B,Madrid (Plaza de Castilla) - El Encinar de los Reyes
148,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
149,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
150,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
151,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
152,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
153,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
154,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
155,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
156,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
157,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
158,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
159,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
160,156,Madrid (Plaza de Castilla) - S.S. de los Reyes (P.I. Moscatelares)
161,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
162,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
163,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
164,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
165,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
166,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
167,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
168,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
169,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
170,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
171,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
172,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
173,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
174,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
175,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
176,157,Madrid (Plaza de Castilla) - Alcobendas (P.Chopera)
